order_id,merchant_id,customer_id,order_date,accepted_flag,cancelled_flag,completed_flag,merchant_delay_flag,late_delivery_flag,defect_flag,complaint_flag,prep_time_minutes,customer_rating,refund_requested_flag,refund_amount,merchant_dispute_flag,gross_sales,promo_discount,commission_rate,commission_amount,merchant_cost,merchant_profit,new_customer_flag,repeat_customer_flag,payment_failed_flag
O00050180,M00954,C0089426,2026-06-23,1,0,1,0,0,0,0,9.76,4.0,0,0.0,0,33.52,0.0,0.2663,8.93,18.35,6.25,0,1,0
O00050181,M00955,C0080763,2026-02-12,1,0,1,1,0,0,0,21.03,5.0,0,0.0,0,10.11,0.0,0.2908,2.94,6.25,0.92,0,1,0
O00050182,M00955,C0041547,2026-02-13,0,1,0,0,0,0,0,,,0,0.0,0,26.68,0.0,0.2366,6.31,12.37,8.0,0,0,0
O00050183,M00955,C0080967,2026-02-19,1,0,1,0,0,0,0,25.32,4.0,0,0.0,0,23.91,0.0,0.292,6.98,15.41,1.52,1,0,0
O00050184,M00955,C0189446,2026-03-21,0,1,0,0,0,0,0,,,0,0.0,0,19.7,2.68,0.25,4.92,9.04,3.06,0,0,0
O00050185,M00955,C0004767,2026-05-24,0,1,0,0,0,0,0,,,0,0.0,0,13.21,0.0,0.2725,3.6,6.96,2.64,0,0,0
O00050186,M00955,C0094785,2026-06-10,0,1,0,0,0,0,0,,,0,0.0,0,31.86,0.0,0.2464,7.85,16.23,7.78,0,0,0
O00050187,M00955,C0175197,2026-06-28,0,1,0,0,0,0,0,,,0,0.0,0,24.94,0.0,0.2919,7.28,12.49,5.17,0,0,0
O00050188,M00956,C0125628,2026-02-01,1,0,1,0,0,0,0,16.59,5.0,0,0.0,0,40.09,0.0,0.2716,10.89,19.12,10.08,0,1,0
O00050189,M00956,C0029517,2026-02-06,1,0,1,0,0,0,0,29.1,5.0,0,0.0,0,10.18,0.0,0.2426,2.47,4.46,3.25,0,1,0
O00050190,M00956,C0076221,2026-02-07,1,0,1,0,1,0,0,21.21,4.0,0,0.0,0,23.21,0.0,0.2588,6.01,12.52,4.68,1,0,0
O00050191,M00956,C0075311,2026-02-10,0,1,0,0,0,0,0,,,0,0.0,0,17.83,0.0,0.2766,4.93,9.34,3.56,0,0,0
O00050192,M00956,C0146754,2026-02-15,1,0,1,0,0,0,0,13.09,4.0,0,0.0,0,51.06,0.0,0.2476,12.64,28.52,9.9,0,1,1
O00050193,M00956,C0113754,2026-02-18,1,0,1,0,0,0,0,38.46,3.0,0,0.0,0,31.47,5.06,0.2836,8.93,17.02,0.47,0,1,0
O00050194,M00956,C0140079,2026-02-22,1,0,1,1,0,1,0,25.04,4.0,0,0.0,0,39.96,0.0,0.2618,10.46,21.25,8.26,1,0,0
O00050195,M00956,C0093397,2026-03-02,1,0,1,0,0,1,0,16.12,4.0,0,0.0,0,30.08,0.0,0.2733,8.22,14.33,7.53,0,1,0
O00050196,M00956,C0014815,2026-03-03,1,0,1,1,0,0,0,24.16,4.0,0,0.0,0,37.89,0.0,0.2409,9.13,20.81,7.96,0,1,0
O00050197,M00956,C0112916,2026-03-07,1,0,1,0,0,0,0,23.76,3.0,0,0.0,0,21.08,0.0,0.15,3.16,12.41,5.51,1,0,0
O00050198,M00956,C0038297,2026-03-12,1,0,1,0,0,0,0,16.66,4.0,0,0.0,1,35.05,6.41,0.2532,8.87,14.92,4.84,0,1,0
O00050199,M00956,C0151078,2026-03-18,1,0,1,1,0,0,0,29.11,4.0,0,0.0,0,51.08,0.0,0.2519,12.87,22.96,15.26,1,0,0
O00050200,M00956,C0016691,2026-03-22,1,0,1,0,0,0,0,18.26,3.0,0,0.0,0,19.73,0.0,0.1917,3.78,11.62,4.33,0,1,0
O00050201,M00956,C0042966,2026-03-30,1,0,1,1,0,0,0,37.02,5.0,0,0.0,1,34.51,2.88,0.2386,8.23,19.82,3.58,0,1,0
O00050202,M00956,C0164592,2026-04-02,1,0,1,0,0,0,0,26.14,4.0,0,0.0,0,24.68,0.0,0.2433,6.01,14.08,4.59,1,0,0
O00050203,M00956,C0055700,2026-04-09,1,0,1,0,0,0,0,24.54,5.0,0,0.0,0,20.26,2.02,0.2154,4.36,11.94,1.94,0,1,0
O00050204,M00956,C0046702,2026-04-26,1,0,1,0,0,0,0,24.74,4.0,0,0.0,0,22.5,0.0,0.249,5.6,10.88,6.01,0,1,0
O00050205,M00956,C0013735,2026-05-04,1,0,1,1,0,0,0,19.13,3.0,0,0.0,0,35.3,0.0,0.3054,10.78,18.75,5.77,0,1,0
O00050206,M00956,C0077244,2026-05-06,1,0,1,0,0,0,0,23.56,4.0,0,0.0,0,12.93,2.6,0.2072,2.68,6.38,1.27,1,0,0
O00050207,M00956,C0122659,2026-05-07,1,0,1,0,0,0,0,28.25,5.0,0,0.0,0,21.37,0.0,0.2561,5.47,10.41,5.48,1,0,0
O00050208,M00956,C0162841,2026-05-08,0,1,0,0,0,0,0,,,0,0.0,0,17.26,0.0,0.3445,5.95,10.11,1.2,0,0,0
O00050209,M00956,C0152274,2026-05-10,1,0,1,0,1,0,0,28.83,3.0,0,0.0,0,18.31,0.0,0.2106,3.86,11.54,2.91,0,1,0
O00050210,M00956,C0154422,2026-05-14,0,1,0,0,0,0,0,,,0,0.0,1,22.98,1.92,0.3008,6.91,13.42,0.73,0,0,0
O00050211,M00956,C0171133,2026-05-15,1,0,1,1,0,0,0,21.72,5.0,0,0.0,0,28.95,5.47,0.2632,7.62,17.3,-1.45,0,1,0
O00050212,M00956,C0121762,2026-05-23,1,0,1,0,0,0,0,31.43,4.0,0,0.0,0,25.88,4.04,0.2523,6.53,15.25,0.06,0,1,0
O00050213,M00956,C0053903,2026-05-29,1,0,1,0,0,0,0,29.65,4.0,0,0.0,0,20.24,0.0,0.2576,5.21,12.24,2.79,0,1,0
O00050214,M00956,C0157366,2026-05-29,1,0,1,0,0,0,0,16.5,4.0,0,0.0,0,17.02,0.0,0.2651,4.51,9.56,2.95,0,1,0
O00050215,M00956,C0059352,2026-06-03,1,0,1,1,0,0,0,15.48,4.0,0,0.0,0,40.8,0.0,0.2261,9.23,20.29,11.29,1,0,0
O00050216,M00956,C0186046,2026-06-11,1,0,1,0,0,0,0,25.63,5.0,0,0.0,0,26.71,0.0,0.2936,7.84,12.33,6.53,0,1,0
O00050217,M00956,C0044524,2026-06-17,1,0,1,0,1,0,0,24.2,5.0,0,0.0,0,22.66,0.0,0.2063,4.67,14.21,3.78,0,1,0
O00050218,M00956,C0127780,2026-06-21,1,0,1,1,1,0,0,29.59,3.0,0,0.0,0,38.76,6.62,0.2089,8.1,20.9,3.15,0,1,0
O00050219,M00956,C0127240,2026-06-23,1,0,1,0,0,0,0,24.97,4.0,0,0.0,0,23.98,0.0,0.226,5.42,12.56,6.0,0,1,0
O00050220,M00957,C0133047,2026-02-01,1,0,1,0,0,0,0,21.42,5.0,0,0.0,0,12.67,0.0,0.2414,3.06,6.37,3.24,1,0,0
O00050221,M00957,C0172169,2026-02-02,1,0,1,0,1,0,0,23.73,5.0,0,0.0,0,10.32,0.0,0.3047,3.14,6.54,0.63,0,1,0
O00050222,M00957,C0053514,2026-02-06,1,0,1,0,0,1,0,18.52,5.0,0,0.0,0,14.29,0.0,0.2486,3.55,7.75,2.98,1,0,0
O00050223,M00957,C0110272,2026-02-11,1,0,1,0,0,0,0,20.5,5.0,0,0.0,0,8.6,0.0,0.2123,1.83,4.77,2.0,0,1,0
O00050224,M00957,C0148433,2026-02-14,1,0,1,0,0,0,0,24.46,5.0,0,0.0,1,29.89,0.0,0.2204,6.59,18.43,4.87,0,1,0
O00050225,M00957,C0169534,2026-02-17,1,0,1,0,0,0,0,22.36,5.0,0,0.0,0,17.09,0.0,0.2497,4.27,8.47,4.35,0,1,0
O00050226,M00957,C0133662,2026-02-23,0,1,0,0,0,0,0,,,0,0.0,0,35.9,0.0,0.262,9.41,15.07,11.42,0,0,0
O00050227,M00957,C0122065,2026-03-01,1,0,1,0,0,0,0,14.81,4.0,0,0.0,0,16.19,0.0,0.2571,4.16,6.55,5.48,0,1,0
O00050228,M00957,C0133837,2026-03-01,1,0,1,0,0,0,0,15.07,4.0,0,0.0,0,60.5,0.0,0.2398,14.5,29.39,16.61,0,1,0
O00050229,M00957,C0040349,2026-03-04,1,0,1,0,0,0,0,18.6,4.0,0,0.0,0,30.36,0.0,0.2652,8.05,17.97,4.33,1,0,0
O00050230,M00957,C0176748,2026-03-08,1,0,1,0,0,0,0,21.27,4.0,0,0.0,0,48.08,0.0,0.2629,12.64,26.68,8.76,1,0,0
O00050231,M00957,C0128408,2026-03-09,1,0,1,0,0,0,0,20.93,5.0,0,0.0,0,48.23,6.56,0.2944,14.2,22.55,4.92,0,1,0
O00050232,M00957,C0050816,2026-03-17,1,0,1,0,0,0,0,26.13,4.0,0,0.0,0,20.5,0.0,0.2555,5.24,6.56,8.7,0,1,0
O00050233,M00957,C0033676,2026-03-19,1,0,1,0,0,0,0,30.56,5.0,0,0.0,0,25.87,0.0,0.2914,7.54,15.92,2.41,1,0,0
O00050234,M00957,C0007901,2026-03-20,1,0,1,0,0,0,0,19.92,5.0,0,0.0,0,21.31,0.0,0.3111,6.63,14.13,0.55,0,1,0
O00050235,M00957,C0194543,2026-03-25,1,0,1,0,0,0,0,20.88,4.0,0,0.0,0,18.11,0.0,0.2706,4.9,8.59,4.62,0,1,1
O00050236,M00957,C0075462,2026-03-28,1,0,1,0,0,0,0,28.11,5.0,0,0.0,0,15.12,0.0,0.2739,4.14,7.08,3.89,1,0,0
O00050237,M00957,C0196039,2026-03-28,1,0,1,0,0,0,0,12.16,5.0,0,0.0,0,31.2,0.0,0.2876,8.97,17.86,4.36,0,1,1
O00050238,M00957,C0053388,2026-03-29,1,0,1,0,0,0,0,32.57,5.0,0,0.0,1,25.29,0.0,0.2295,5.8,13.46,6.03,0,1,0
O00050239,M00957,C0160898,2026-03-29,1,0,1,0,0,0,0,27.49,5.0,0,0.0,0,28.29,0.0,0.2212,6.26,16.67,5.36,1,0,0
O00050240,M00957,C0112011,2026-03-29,1,0,1,0,0,0,0,24.26,4.0,0,0.0,0,21.0,0.0,0.22,4.62,11.4,4.98,0,1,0
O00050241,M00957,C0128084,2026-04-02,1,0,1,0,0,0,0,26.16,5.0,0,0.0,0,31.2,0.0,0.2751,8.59,17.77,4.85,1,0,0
O00050242,M00957,C0004863,2026-04-04,1,0,1,0,0,0,0,25.08,5.0,0,0.0,0,26.11,0.0,0.254,6.63,12.02,7.46,1,0,0
O00050243,M00957,C0071247,2026-04-10,1,0,1,0,1,0,0,23.79,5.0,0,0.0,0,39.3,0.0,0.3499,13.75,22.15,3.4,0,1,0
O00050244,M00957,C0131737,2026-04-11,1,0,1,0,0,0,0,19.04,5.0,0,0.0,0,25.07,0.0,0.2543,6.38,15.09,3.6,0,1,0
O00050245,M00957,C0166191,2026-04-11,1,0,1,1,0,0,0,30.61,5.0,0,0.0,0,27.89,0.0,0.2472,6.9,16.68,4.32,0,1,0
O00050246,M00957,C0001134,2026-04-11,1,0,1,0,0,0,0,26.13,5.0,0,0.0,0,28.94,7.98,0.1792,5.19,13.99,1.78,0,1,0
O00050247,M00957,C0082801,2026-04-14,1,0,1,0,0,0,0,18.02,5.0,0,0.0,0,32.74,0.0,0.2385,7.81,18.99,5.94,0,1,0
O00050248,M00957,C0001451,2026-04-16,1,0,1,0,0,0,0,26.06,4.0,0,0.0,0,22.11,0.0,0.2263,5.0,11.11,5.99,1,0,0
O00050249,M00957,C0067372,2026-04-28,1,0,1,0,0,0,0,16.4,5.0,0,0.0,1,16.82,0.0,0.2937,4.94,9.08,2.8,0,1,0
O00050250,M00957,C0171668,2026-04-29,1,0,1,0,0,0,0,19.37,5.0,0,0.0,0,25.46,0.0,0.32,8.15,17.34,-0.03,0,1,0
O00050251,M00957,C0074097,2026-05-01,1,0,1,0,1,0,0,30.09,5.0,0,0.0,0,15.64,0.0,0.2689,4.21,8.87,2.56,0,1,0
O00050252,M00957,C0096171,2026-05-02,1,0,1,0,1,0,0,19.97,5.0,0,0.0,0,13.45,0.0,0.1734,2.33,7.66,3.46,0,1,0
O00050253,M00957,C0073662,2026-05-06,1,0,1,0,0,0,0,27.43,5.0,0,0.0,1,24.05,4.22,0.1988,4.78,13.8,1.25,0,1,0
O00050254,M00957,C0073608,2026-05-08,1,0,1,0,0,0,0,22.37,5.0,0,0.0,0,24.91,0.0,0.2198,5.48,13.66,5.77,0,1,0
O00050255,M00957,C0010270,2026-05-10,0,1,0,0,0,0,0,,,0,0.0,0,20.48,0.0,0.1966,4.03,8.98,7.47,0,0,0
O00050256,M00957,C0090745,2026-05-13,1,0,1,0,0,0,0,23.02,5.0,0,0.0,0,18.24,3.08,0.2632,4.8,9.73,0.62,0,1,0
O00050257,M00957,C0060435,2026-06-01,1,0,1,0,0,0,0,15.41,4.0,0,0.0,0,48.44,8.18,0.303,14.67,23.87,1.71,0,1,0
O00050258,M00957,C0146539,2026-06-04,1,0,1,0,0,0,0,29.22,4.0,0,0.0,0,23.58,0.0,0.2335,5.51,16.1,1.98,0,1,0
O00050259,M00957,C0013801,2026-06-06,1,0,1,1,0,0,0,36.29,5.0,0,0.0,0,19.29,0.0,0.2418,4.66,7.48,7.15,0,1,0
O00050260,M00957,C0076095,2026-06-06,1,0,1,1,0,0,0,30.3,5.0,0,0.0,0,23.95,0.0,0.2804,6.71,10.25,6.98,1,0,0
O00050261,M00957,C0106744,2026-06-09,1,0,1,1,0,0,0,26.75,5.0,0,0.0,0,16.81,0.0,0.2409,4.05,8.81,3.95,1,0,0
O00050262,M00957,C0084503,2026-06-13,1,0,1,0,0,0,0,24.05,5.0,0,0.0,0,17.51,0.0,0.2618,4.58,9.11,3.82,0,1,0
O00050263,M00957,C0193804,2026-06-25,1,0,1,0,1,0,0,30.1,5.0,0,0.0,0,31.13,0.0,0.2006,6.24,13.86,11.03,0,1,0
O00050264,M00957,C0074080,2026-06-26,1,0,1,0,0,0,0,24.43,4.0,0,0.0,0,17.69,4.95,0.3001,5.31,9.05,-1.62,0,1,0
O00050265,M00957,C0164196,2026-06-28,1,0,1,0,0,0,0,19.18,5.0,0,0.0,0,57.05,15.15,0.3087,17.61,23.38,0.91,1,0,0
O00050266,M00957,C0147609,2026-06-28,1,0,1,1,0,0,0,25.03,5.0,0,0.0,0,40.21,4.49,0.2858,11.49,22.24,1.98,0,1,0
O00050267,M00958,C0189475,2026-02-10,1,0,1,0,0,0,0,29.51,3.0,0,0.0,0,11.51,0.0,0.1788,2.06,6.97,2.48,0,1,0
O00050268,M00958,C0035694,2026-02-12,1,0,1,0,0,0,0,26.96,3.0,0,0.0,0,48.1,0.0,0.2342,11.26,30.4,6.44,0,1,0
O00050269,M00958,C0149737,2026-02-14,1,0,1,0,1,0,0,26.46,5.0,0,0.0,0,15.74,0.0,0.2379,3.74,7.72,4.28,1,0,0
O00050270,M00958,C0149903,2026-02-15,1,0,1,0,0,0,0,12.72,3.0,0,0.0,0,40.37,4.0,0.2339,9.44,18.6,8.33,1,0,0
O00050271,M00958,C0114956,2026-02-21,1,0,1,0,0,0,0,13.27,3.0,0,0.0,0,25.85,0.0,0.2235,5.78,14.64,5.43,0,1,0
O00050272,M00958,C0156727,2026-02-21,1,0,1,0,0,0,0,19.02,5.0,0,0.0,0,24.88,0.0,0.3168,7.88,13.85,3.15,0,1,0
O00050273,M00958,C0174597,2026-02-23,1,0,1,1,1,0,0,24.61,4.0,0,0.0,0,34.2,4.02,0.2551,8.72,19.63,1.82,0,1,0
O00050274,M00958,C0070163,2026-02-25,1,0,1,0,0,0,0,18.12,3.0,0,0.0,0,34.71,0.0,0.1777,6.17,22.1,6.44,0,1,0
O00050275,M00958,C0077379,2026-02-25,1,0,1,0,0,0,0,24.93,4.0,0,0.0,0,26.83,0.0,0.2805,7.53,15.59,3.72,1,0,0
O00050276,M00958,C0044836,2026-02-25,1,0,1,0,0,0,0,28.28,5.0,0,0.0,0,22.92,0.0,0.2707,6.2,13.14,3.57,0,1,0
O00050277,M00958,C0168447,2026-02-28,1,0,1,0,0,0,0,15.93,3.0,0,0.0,0,27.54,0.0,0.2823,7.77,16.1,3.67,0,1,0
O00050278,M00958,C0155057,2026-03-02,1,0,1,0,1,0,0,14.27,3.0,0,0.0,0,19.73,0.0,0.2443,4.82,10.27,4.64,0,1,0
O00050279,M00958,C0018957,2026-03-05,1,0,1,0,0,0,0,8.63,3.0,0,0.0,0,38.51,0.0,0.2356,9.07,25.42,4.02,0,1,0
O00050280,M00958,C0113270,2026-03-06,1,0,1,0,0,0,0,22.91,3.0,1,25.84,0,45.52,0.0,0.1675,7.62,26.36,11.54,1,0,0
O00050281,M00958,C0162774,2026-03-08,1,0,1,0,0,0,0,19.33,3.0,0,0.0,0,12.97,0.0,0.2561,3.32,6.81,2.85,0,1,0
O00050282,M00958,C0089435,2026-03-08,1,0,1,0,0,0,0,15.89,3.0,0,0.0,0,17.79,0.0,0.2206,3.92,10.37,3.49,1,0,0
O00050283,M00958,C0170200,2026-03-08,1,0,1,0,0,0,0,14.97,3.0,0,0.0,0,56.18,0.0,0.2655,14.92,26.46,14.81,1,0,0
O00050284,M00958,C0129364,2026-03-08,1,0,1,0,0,0,0,25.22,3.0,1,14.88,0,41.9,0.0,0.2082,8.72,20.99,12.18,0,1,0
O00050285,M00958,C0111514,2026-03-11,1,0,1,1,0,0,0,18.21,3.0,0,0.0,0,29.53,0.0,0.2155,6.36,17.84,5.33,0,1,0
O00050286,M00958,C0003527,2026-03-12,1,0,1,0,1,0,0,21.78,4.0,0,0.0,0,23.73,2.67,0.2554,6.06,10.04,4.96,0,1,0
O00050287,M00958,C0156172,2026-03-12,1,0,1,0,0,0,0,25.42,4.0,0,0.0,0,31.09,0.0,0.2427,7.54,18.39,5.15,0,1,0
O00050288,M00958,C0191220,2026-03-13,1,0,1,0,0,1,0,12.26,5.0,0,0.0,0,31.22,2.71,0.2053,6.41,12.25,9.85,0,1,0
O00050289,M00958,C0180945,2026-03-15,1,0,1,0,0,0,0,15.02,4.0,0,0.0,0,19.06,0.0,0.2383,4.54,12.6,1.92,0,1,0
O00050290,M00958,C0019431,2026-03-15,1,0,1,0,0,0,0,19.18,5.0,0,0.0,0,36.26,0.0,0.3307,11.99,20.09,4.18,0,1,0
O00050291,M00958,C0070634,2026-03-16,1,0,1,0,0,0,0,20.2,4.0,0,0.0,0,34.47,0.0,0.2976,10.26,12.65,11.56,0,1,0
O00050292,M00958,C0185291,2026-03-17,1,0,1,0,0,0,0,20.29,4.0,0,0.0,0,17.81,0.0,0.2172,3.87,10.66,3.28,0,1,0
O00050293,M00958,C0023088,2026-03-18,1,0,1,0,1,0,0,14.71,3.0,0,0.0,0,15.17,0.0,0.284,4.31,11.53,-0.67,0,1,0
O00050294,M00958,C0135358,2026-03-20,1,0,1,0,0,0,0,15.39,3.0,0,0.0,0,15.52,0.0,0.2717,4.22,7.2,4.11,0,1,0
O00050295,M00958,C0111716,2026-03-20,1,0,1,0,0,0,0,20.51,3.0,0,0.0,0,14.22,0.0,0.2534,3.6,10.1,0.52,1,0,0
O00050296,M00958,C0162162,2026-03-20,1,0,1,0,0,0,0,22.88,4.0,0,0.0,0,29.75,0.0,0.2569,7.64,14.6,7.51,0,1,0
O00050297,M00958,C0044485,2026-03-21,1,0,1,0,0,0,0,19.45,4.0,0,0.0,0,15.79,0.0,0.1963,3.1,9.72,2.97,0,1,0
O00050298,M00958,C0037228,2026-03-21,1,0,1,0,0,0,0,13.11,5.0,0,0.0,0,32.31,0.0,0.1998,6.46,17.96,7.9,0,1,0
O00050299,M00958,C0170965,2026-03-23,1,0,1,0,0,0,0,23.74,4.0,0,0.0,0,15.3,0.0,0.2919,4.46,8.24,2.59,0,1,0
O00050300,M00958,C0165023,2026-03-23,1,0,1,0,0,1,0,20.6,4.0,0,0.0,0,21.92,3.44,0.2302,5.05,10.22,3.21,0,1,0
O00050301,M00958,C0109447,2026-03-24,1,0,1,1,0,0,0,13.84,4.0,0,0.0,0,32.88,0.0,0.279,9.17,16.07,7.64,1,0,0
O00050302,M00958,C0139912,2026-03-25,1,0,1,0,0,0,0,23.83,4.0,0,0.0,0,19.4,0.0,0.229,4.44,9.66,5.29,0,1,0
O00050303,M00958,C0110581,2026-03-25,1,0,1,0,0,0,0,30.66,4.0,0,0.0,0,69.88,0.0,0.2588,18.08,33.98,17.82,1,0,0
O00050304,M00958,C0050278,2026-03-26,1,0,1,0,0,0,0,15.45,4.0,0,0.0,0,17.09,0.0,0.2171,3.71,9.36,4.02,1,0,0
O00050305,M00958,C0156415,2026-03-27,1,0,1,0,0,0,0,19.01,4.0,0,0.0,0,9.2,0.0,0.2317,2.13,4.88,2.19,0,1,0
O00050306,M00958,C0141196,2026-03-28,1,0,1,0,1,0,0,29.14,4.0,0,0.0,0,43.06,0.0,0.2902,12.5,29.52,1.05,0,1,0
O00050307,M00958,C0053543,2026-03-30,1,0,1,0,0,0,0,24.67,4.0,0,0.0,0,28.36,0.0,0.2636,7.47,20.0,0.88,0,1,0
O00050308,M00958,C0132865,2026-03-31,1,0,1,1,0,0,0,20.24,4.0,0,0.0,0,24.21,0.0,0.2591,6.27,17.33,0.61,0,1,0
O00050309,M00958,C0196212,2026-04-01,1,0,1,0,0,0,0,21.34,4.0,0,0.0,0,36.96,6.49,0.2169,8.01,14.11,8.34,0,1,0
O00050310,M00958,C0014475,2026-04-03,1,0,1,0,0,0,0,23.47,3.0,0,0.0,0,16.18,0.0,0.2115,3.42,7.45,5.3,0,1,0
O00050311,M00958,C0139988,2026-04-03,1,0,1,0,0,0,0,18.34,2.0,0,0.0,0,40.76,3.31,0.2296,9.36,18.01,10.08,0,1,0
O00050312,M00958,C0158874,2026-04-03,1,0,1,0,0,0,0,19.58,2.0,0,0.0,0,31.1,0.0,0.3229,10.04,19.85,1.21,0,1,0
O00050313,M00958,C0127367,2026-04-04,1,0,1,0,0,0,0,5.0,3.0,0,0.0,0,29.32,0.0,0.255,7.48,12.87,8.98,0,1,0
O00050314,M00958,C0124128,2026-04-06,1,0,1,0,0,0,0,23.02,3.0,0,0.0,0,47.38,0.0,0.2367,11.22,19.83,16.34,0,1,0
O00050315,M00958,C0032287,2026-04-06,1,0,1,0,0,0,0,9.71,4.0,0,0.0,0,22.79,0.0,0.2784,6.35,10.88,5.56,0,1,0
O00050316,M00958,C0186425,2026-04-06,1,0,1,0,0,0,0,18.44,4.0,0,0.0,0,35.44,0.0,0.2228,7.9,23.92,3.62,1,0,0
O00050317,M00958,C0156343,2026-04-07,1,0,1,0,0,0,0,30.69,4.0,0,0.0,0,8.36,1.21,0.3127,2.62,5.66,-1.13,0,1,0
O00050318,M00958,C0050777,2026-04-07,1,0,1,1,0,0,0,18.82,5.0,0,0.0,0,22.83,0.0,0.256,5.84,13.47,3.51,0,1,0
O00050319,M00958,C0138225,2026-04-08,1,0,1,0,0,0,0,13.76,3.0,0,0.0,0,19.33,0.0,0.2962,5.73,10.05,3.55,1,0,0
O00050320,M00958,C0031515,2026-04-08,1,0,1,0,0,0,0,13.89,5.0,0,0.0,0,33.92,0.0,0.2559,8.68,18.56,6.68,1,0,0
O00050321,M00958,C0015496,2026-04-11,1,0,1,1,0,0,0,25.35,3.0,0,0.0,0,19.21,0.0,0.2163,4.16,9.41,5.65,1,0,0
O00050322,M00958,C0130932,2026-04-11,1,0,1,0,0,0,0,18.73,4.0,0,0.0,0,23.72,0.0,0.2771,6.57,12.71,4.43,1,0,0
O00050323,M00958,C0045658,2026-04-11,1,0,1,0,0,0,0,17.07,4.0,0,0.0,0,53.77,0.0,0.2618,14.07,28.16,11.54,1,0,0
O00050324,M00958,C0049089,2026-04-12,1,0,1,0,0,0,0,25.49,4.0,0,0.0,0,30.43,0.0,0.2445,7.44,12.46,10.53,1,0,0
O00050325,M00958,C0006166,2026-04-12,1,0,1,0,0,0,0,26.58,5.0,0,0.0,0,44.31,0.0,0.1906,8.44,26.96,8.9,0,1,0
O00050326,M00958,C0141748,2026-04-12,1,0,1,0,0,0,0,21.07,4.0,0,0.0,0,24.79,0.0,0.2604,6.46,11.41,6.92,1,0,0
O00050327,M00958,C0117217,2026-04-13,1,0,1,0,0,0,0,21.82,5.0,0,0.0,0,50.63,8.17,0.2684,13.59,24.54,4.33,0,1,0
O00050328,M00958,C0173894,2026-04-13,1,0,1,0,0,0,0,22.26,3.0,0,0.0,0,32.47,5.62,0.2255,7.32,18.82,0.7,0,1,0
O00050329,M00958,C0193403,2026-04-15,1,0,1,0,0,0,0,20.78,4.0,0,0.0,0,31.69,0.0,0.2491,7.89,17.75,6.05,0,1,0
O00050330,M00958,C0079797,2026-04-16,1,0,1,0,0,0,0,12.01,4.0,0,0.0,0,29.58,4.92,0.2304,6.81,12.05,5.79,0,1,0
O00050331,M00958,C0165714,2026-04-18,1,0,1,0,0,0,0,20.96,3.0,0,0.0,0,15.8,0.0,0.2388,3.77,8.27,3.75,0,1,0
O00050332,M00958,C0063160,2026-04-20,1,0,1,0,0,0,0,16.57,3.0,0,0.0,0,18.08,3.39,0.2002,3.62,12.23,-1.16,0,1,0
O00050333,M00958,C0139543,2026-04-21,1,0,1,0,0,0,0,19.74,3.0,0,0.0,0,16.99,0.0,0.2491,4.23,11.26,1.5,0,1,0
O00050334,M00958,C0063561,2026-04-22,1,0,1,0,0,0,0,19.15,3.0,0,0.0,0,54.64,14.62,0.3197,17.47,27.8,-5.25,1,0,0
O00050335,M00958,C0098992,2026-04-23,1,0,1,0,0,0,0,12.71,4.0,0,0.0,0,15.34,0.0,0.2322,3.56,7.71,4.07,0,1,0
O00050336,M00958,C0173761,2026-04-23,1,0,1,0,0,0,0,17.5,3.0,0,0.0,0,22.46,0.0,0.1684,3.78,13.68,4.99,0,1,0
O00050337,M00958,C0057833,2026-04-23,1,0,1,0,0,0,0,12.76,4.0,0,0.0,0,32.31,3.05,0.2509,8.1,17.7,3.46,0,1,0
O00050338,M00958,C0075474,2026-04-24,1,0,1,0,0,0,0,19.82,3.0,0,0.0,0,41.97,0.0,0.2454,10.3,18.34,13.33,0,1,0
O00050339,M00958,C0044232,2026-04-24,1,0,1,0,0,0,0,13.21,3.0,0,0.0,0,18.92,4.98,0.2667,5.05,8.85,0.05,0,1,0
O00050340,M00958,C0198566,2026-04-24,1,0,1,1,0,1,0,27.86,3.0,0,0.0,0,25.81,0.0,0.1761,4.54,16.74,4.52,0,1,0
O00050341,M00958,C0075617,2026-04-25,1,0,1,0,0,0,0,26.79,5.0,0,0.0,0,14.38,0.0,0.2469,3.55,6.82,4.0,0,1,0
O00050342,M00958,C0001590,2026-04-26,1,0,1,0,0,0,0,21.78,4.0,0,0.0,0,24.21,3.21,0.2807,6.79,12.47,1.74,1,0,0
O00050343,M00958,C0192428,2026-04-26,1,0,1,0,0,0,0,24.76,4.0,0,0.0,0,22.96,0.0,0.2107,4.84,14.07,4.05,0,1,0
O00050344,M00958,C0009929,2026-04-26,1,0,1,0,0,0,0,19.13,4.0,0,0.0,0,16.08,2.04,0.2852,4.59,7.52,1.94,1,0,1
O00050345,M00958,C0195981,2026-04-29,1,0,1,0,0,0,0,22.36,3.0,0,0.0,0,20.25,0.0,0.2538,5.14,14.67,0.44,0,1,0
O00050346,M00958,C0098032,2026-05-03,1,0,1,0,1,0,0,21.87,4.0,0,0.0,0,31.69,0.0,0.2847,9.02,17.51,5.16,0,1,0
O00050347,M00958,C0185736,2026-05-03,1,0,1,0,0,0,0,10.06,4.0,0,0.0,0,35.03,0.0,0.2812,9.85,16.58,8.6,0,1,0
O00050348,M00958,C0004613,2026-05-04,1,0,1,0,0,0,0,25.14,5.0,0,0.0,0,27.29,0.0,0.2539,6.93,13.39,6.97,1,0,0
